"timestamp (abs)","timestamp (rel)","sample rate (Hz)","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","SDA","SCL"
78574,9712,1000000,0,1,1,1,1,0,1,1
79219,10357,1000000,0,1,1,1,1,1,1,1
79221,10359,1000000,0,1,1,1,1,0,1,1
79230,10368,1000000,0,1,1,1,1,1,1,1
81448,12586,1000000,0,1,1,1,1,1,0,1
81453,12591,1000000,0,1,1,1,1,1,0,0
81463,12601,1000000,0,1,1,1,1,1,0,1
81468,12606,1000000,0,1,1,1,1,1,1,0
81473,12611,1000000,0,1,1,1,1,1,1,1
81478,12616,1000000,0,1,1,1,1,1,0,0
81483,12621,1000000,0,1,1,1,1,1,0,1
81488,12626,1000000,0,1,1,1,1,1,1,0
81493,12631,1000000,0,1,1,1,1,1,1,1
81498,12636,1000000,0,1,1,1,1,1,0,0
81503,12641,1000000,0,1,1,1,1,1,0,1
81508,12646,1000000,0,1,1,1,1,1,0,0
81513,12651,1000000,0,1,1,1,1,1,0,1
81518,12656,1000000,0,1,1,1,1,1,1,0
81523,12661,1000000,0,1,1,1,1,1,1,1
81528,12666,1000000,0,1,1,1,1,1,0,0
81533,12671,1000000,0,1,1,1,1,1,0,1
81538,12676,1000000,0,1,1,1,1,1,0,0
81543,12681,1000000,0,1,1,1,1,1,0,1
81548,12686,1000000,0,1,1,1,1,1,0,0
81553,12691,1000000,0,1,1,1,1,1,0,1
81558,12696,1000000,0,1,1,1,1,1,0,0
81563,12701,1000000,0,1,1,1,1,1,0,1
81568,12706,1000000,0,1,1,1,1,1,0,0
81573,12711,1000000,0,1,1,1,1,1,0,1
81578,12716,1000000,0,1,1,1,1,1,0,0
81583,12721,1000000,0,1,1,1,1,1,0,1
81588,12726,1000000,0,1,1,1,1,1,0,0
81593,12731,1000000,0,1,1,1,1,1,0,1
81598,12736,1000000,0,1,1,1,1,1,0,0
81603,12741,1000000,0,1,1,1,1,1,0,1
81608,12746,1000000,0,1,1,1,1,1,0,0
81613,12751,1000000,0,1,1,1,1,1,0,1
81618,12756,1000000,0,1,1,1,1,1,0,0
81623,12761,1000000,0,1,1,1,1,1,0,1
81628,12766,1000000,0,1,1,1,1,1,0,0
81633,12771,1000000,0,1,1,1,1,1,0,1
81638,12776,1000000,0,1,1,1,1,1,0,0
81643,12781,1000000,0,1,1,1,1,1,0,1
81648,12786,1000000,0,1,1,1,1,1,1,1
81705,12843,1000000,0,1,1,1,1,1,0,1
81710,12848,1000000,0,1,1,1,1,1,0,0
81720,12858,1000000,0,1,1,1,1,1,0,1
81725,12863,1000000,0,1,1,1,1,1,1,0
81730,12868,1000000,0,1,1,1,1,1,1,1
81735,12873,1000000,0,1,1,1,1,1,0,0
81740,12878,1000000,0,1,1,1,1,1,0,1
81745,12883,1000000,0,1,1,1,1,1,1,0
81750,12888,1000000,0,1,1,1,1,1,1,1
81755,12893,1000000,0,1,1,1,1,1,0,0
81760,12898,1000000,0,1,1,1,1,1,0,1
81765,12903,1000000,0,1,1,1,1,1,0,0
81770,12908,1000000,0,1,1,1,1,1,0,1
81775,12913,1000000,0,1,1,1,1,1,1,0
81780,12918,1000000,0,1,1,1,1,1,1,1
81785,12923,1000000,0,1,1,1,1,1,0,0
81790,12928,1000000,0,1,1,1,1,1,0,1
81795,12933,1000000,0,1,1,1,1,1,0,0
81800,12938,1000000,0,1,1,1,1,1,0,1
81805,12943,1000000,0,1,1,1,1,1,0,0
81810,12948,1000000,0,1,1,1,1,1,0,1
81815,12953,1000000,0,1,1,1,1,1,0,0
81820,12958,1000000,0,1,1,1,1,1,0,1
81825,12963,1000000,0,1,1,1,1,1,0,0
81830,12968,1000000,0,1,1,1,1,1,0,1
81835,12973,1000000,0,1,1,1,1,1,0,0
81840,12978,1000000,0,1,1,1,1,1,0,1
81845,12983,1000000,0,1,1,1,1,1,0,0
81850,12988,1000000,0,1,1,1,1,1,0,1
81855,12993,1000000,0,1,1,1,1,1,0,0
81860,12998,1000000,0,1,1,1,1,1,0,1
81865,13003,1000000,0,1,1,1,1,1,1,0
81870,13008,1000000,0,1,1,1,1,1,1,1
81875,13013,1000000,0,1,1,1,1,1,1,0
81880,13018,1000000,0,1,1,1,1,1,1,1
81885,13023,1000000,0,1,1,1,1,1,0,0
81890,13028,1000000,0,1,1,1,1,1,0,1
81895,13033,1000000,0,1,1,1,1,1,0,0
81900,13038,1000000,0,1,1,1,1,1,0,1
81905,13043,1000000,0,1,1,1,1,1,1,1
91250,22388,1000000,0,1,1,1,1,0,1,1
91252,22390,1000000,0,1,1,1,1,1,1,1
91253,22391,1000000,0,1,1,1,1,0,1,1
91979,23117,1000000,0,1,1,1,0,0,1,1
91980,23118,1000000,0,1,1,1,1,0,1,1
91981,23119,1000000,0,1,1,1,0,0,1,1
91983,23121,1000000,0,1,1,1,1,0,1,1
91984,23122,1000000,0,1,1,1,0,0,1,1
92180,23318,1000000,0,1,1,0,0,0,1,1
92265,23403,1000000,0,1,0,0,0,0,1,1
92419,23557,1000000,0,0,0,0,0,0,1,1
98210,29348,1000000,0,1,0,0,0,0,1,1
98211,29349,1000000,0,0,0,0,0,0,1,1
98212,29350,1000000,0,1,0,0,0,0,1,1
98213,29351,1000000,0,0,0,0,0,0,1,1
98216,29354,1000000,0,1,0,0,0,0,1,1
98271,29409,1000000,0,1,1,0,0,0,1,1
98380,29518,1000000,0,1,1,1,0,0,1,1
98381,29519,1000000,0,1,1,0,0,0,1,1
98382,29520,1000000,0,1,1,1,0,0,1,1
98388,29526,1000000,0,1,1,0,0,0,1,1
98389,29527,1000000,0,1,1,1,0,0,1,1
98596,29734,1000000,0,1,1,1,1,0,1,1
98597,29735,1000000,0,1,1,1,0,0,1,1
98598,29736,1000000,0,1,1,1,1,0,1,1
98602,29740,1000000,0,1,1,1,0,0,1,1
98603,29741,1000000,0,1,1,1,1,0,1,1
99193,30331,1000000,0,1,1,1,1,1,1,1
99194,30332,1000000,0,1,1,1,1,0,1,1
99230,30368,1000000,0,1,1,1,1,1,1,1
99231,30369,1000000,0,1,1,1,1,0,1,1
99244,30382,1000000,0,1,1,1,1,1,1,1
99246,30384,1000000,0,1,1,1,1,0,1,1
99247,30385,1000000,0,1,1,1,1,1,1,1
99248,30386,1000000,0,1,1,1,1,0,1,1
99252,30390,1000000,0,1,1,1,1,1,1,1
111271,42409,1000000,0,1,1,1,1,0,1,1
111272,42410,1000000,0,1,1,1,1,1,1,1
111274,42412,1000000,0,1,1,1,1,0,1,1
111275,42413,1000000,0,1,1,1,1,1,1,1
111279,42417,1000000,0,1,1,1,1,0,1,1
111280,42418,1000000,0,1,1,1,1,1,1,1
111283,42421,1000000,0,1,1,1,1,0,1,1
112019,43157,1000000,0,1,1,1,0,0,1,1
112020,43158,1000000,0,1,1,1,1,0,1,1
112021,43159,1000000,0,1,1,1,0,0,1,1
112219,43357,1000000,0,1,1,0,0,0,1,1
112306,43444,1000000,0,1,0,0,0,0,1,1
112464,43602,1000000,0,0,0,0,0,0,1,1
112465,43603,1000000,0,1,0,0,0,0,1,1
112466,43604,1000000,0,0,0,0,0,0,1,1
118256,49394,1000000,0,1,0,0,0,0,1,1
118305,49443,1000000,0,1,1,0,0,0,1,1
118306,49444,1000000,0,1,0,0,0,0,1,1
118308,49446,1000000,0,1,1,0,0,0,1,1
118309,49447,1000000,0,1,0,0,0,0,1,1
118310,49448,1000000,0,1,1,0,0,0,1,1
118417,49555,1000000,0,1,1,1,0,0,1,1
118418,49556,1000000,0,1,1,0,0,0,1,1
118419,49557,1000000,0,1,1,1,0,0,1,1
118420,49558,1000000,0,1,1,0,0,0,1,1
118421,49559,1000000,0,1,1,1,0,0,1,1
118423,49561,1000000,0,1,1,0,0,0,1,1
118424,49562,1000000,0,1,1,1,0,0,1,1
118634,49772,1000000,0,1,1,1,1,0,1,1
118636,49774,1000000,0,1,1,1,0,0,1,1
118637,49775,1000000,0,1,1,1,1,0,1,1
118638,49776,1000000,0,1,1,1,0,0,1,1
118641,49779,1000000,0,1,1,1,1,0,1,1
119280,50418,1000000,0,1,1,1,1,1,1,1
119281,50419,1000000,0,1,1,1,1,0,1,1
119282,50420,1000000,0,1,1,1,1,1,1,1
119283,50421,1000000,0,1,1,1,1,0,1,1
119291,50429,1000000,0,1,1,1,1,1,1,1
119292,50430,1000000,0,1,1,1,1,0,1,1
119293,50431,1000000,0,1,1,1,1,1,1,1
131287,62425,1000000,0,1,1,1,1,0,1,1
131288,62426,1000000,0,1,1,1,1,1,1,1
131289,62427,1000000,0,1,1,1,1,0,1,1
131296,62434,1000000,0,1,1,1,1,1,1,1
131297,62435,1000000,0,1,1,1,1,0,1,1
131298,62436,1000000,0,1,1,1,1,1,1,1
131299,62437,1000000,0,1,1,1,1,0,1,1
132033,63171,1000000,0,1,1,1,0,0,1,1
132034,63172,1000000,0,1,1,1,1,0,1,1
132037,63175,1000000,0,1,1,1,0,0,1,1
132229,63367,1000000,0,1,1,0,0,0,1,1
132230,63368,1000000,0,1,1,1,0,0,1,1
132234,63372,1000000,0,1,1,0,0,0,1,1
132317,63455,1000000,0,1,0,0,0,0,1,1
132319,63457,1000000,0,1,1,0,0,0,1,1
132321,63459,1000000,0,1,0,0,0,0,1,1
132477,63615,1000000,0,0,0,0,0,0,1,1
138279,69417,1000000,0,1,0,0,0,0,1,1
138280,69418,1000000,0,0,0,0,0,0,1,1
138282,69420,1000000,0,1,0,0,0,0,1,1
138285,69423,1000000,0,0,0,0,0,0,1,1
138286,69424,1000000,0,1,0,0,0,0,1,1
138335,69473,1000000,0,1,1,0,0,0,1,1
138341,69479,1000000,0,1,0,0,0,0,1,1
138342,69480,1000000,0,1,1,0,0,0,1,1
138450,69588,1000000,0,1,1,1,0,0,1,1
138451,69589,1000000,0,1,1,0,0,0,1,1
138452,69590,1000000,0,1,1,1,0,0,1,1
138455,69593,1000000,0,1,1,0,0,0,1,1
138456,69594,1000000,0,1,1,1,0,0,1,1
138664,69802,1000000,0,1,1,1,1,0,1,1
139308,70446,1000000,0,1,1,1,1,1,1,1
139309,70447,1000000,0,1,1,1,1,0,1,1
139317,70455,1000000,0,1,1,1,1,1,1,1
139318,70456,1000000,0,1,1,1,1,0,1,1
139319,70457,1000000,0,1,1,1,1,1,1,1
151321,82459,1000000,0,1,1,1,1,0,1,1
151322,82460,1000000,0,1,1,1,1,1,1,1
151324,82462,1000000,0,1,1,1,1,0,1,1
151325,82463,1000000,0,1,1,1,1,1,1,1
151328,82466,1000000,0,1,1,1,1,0,1,1
151329,82467,1000000,0,1,1,1,1,1,1,1
151330,82468,1000000,0,1,1,1,1,0,1,1
152069,83207,1000000,0,1,1,1,0,0,1,1
152070,83208,1000000,0,1,1,1,1,0,1,1
152071,83209,1000000,0,1,1,1,0,0,1,1
152072,83210,1000000,0,1,1,1,1,0,1,1
152074,83212,1000000,0,1,1,1,0,0,1,1
152266,83404,1000000,0,1,1,0,0,0,1,1
152267,83405,1000000,0,1,1,1,0,0,1,1
152270,83408,1000000,0,1,1,0,0,0,1,1
152354,83492,1000000,0,1,0,0,0,0,1,1
152355,83493,1000000,0,1,1,0,0,0,1,1
152357,83495,1000000,0,1,0,0,0,0,1,1
152510,83648,1000000,0,0,0,0,0,0,1,1
152511,83649,1000000,0,1,0,0,0,0,1,1
152518,83656,1000000,0,0,0,0,0,0,1,1
158303,89441,1000000,0,1,0,0,0,0,1,1
158304,89442,1000000,0,0,0,0,0,0,1,1
158308,89446,1000000,0,1,0,0,0,0,1,1
158309,89447,1000000,0,0,0,0,0,0,1,1
158310,89448,1000000,0,1,0,0,0,0,1,1
158312,89450,1000000,0,0,0,0,0,0,1,1
158313,89451,1000000,0,1,0,0,0,0,1,1
158366,89504,1000000,0,1,1,0,0,0,1,1
158367,89505,1000000,0,1,0,0,0,0,1,1
158368,89506,1000000,0,1,1,0,0,0,1,1
158479,89617,1000000,0,1,1,1,0,0,1,1
158694,89832,1000000,0,1,1,1,1,0,1,1
158695,89833,1000000,0,1,1,1,0,0,1,1
158698,89836,1000000,0,1,1,1,1,0,1,1
159343,90481,1000000,0,1,1,1,1,1,1,1
159347,90485,1000000,0,1,1,1,1,0,1,1
159354,90492,1000000,0,1,1,1,1,1,1,1
171349,102487,1000000,0,1,1,1,1,0,1,1
171354,102492,1000000,0,1,1,1,1,1,1,1
171358,102496,1000000,0,1,1,1,1,0,1,1
171370,102508,1000000,0,1,1,1,1,1,1,1
171372,102510,1000000,0,1,1,1,1,0,1,1
172097,103235,1000000,0,1,1,1,0,0,1,1
172098,103236,1000000,0,1,1,1,1,0,1,1
172099,103237,1000000,0,1,1,1,0,0,1,1
172107,103245,1000000,0,1,1,1,1,0,1,1
172108,103246,1000000,0,1,1,1,0,0,1,1
172295,103433,1000000,0,1,1,0,0,0,1,1
172296,103434,1000000,0,1,1,1,0,0,1,1
172297,103435,1000000,0,1,1,0,0,0,1,1
172382,103520,1000000,0,1,0,0,0,0,1,1
172383,103521,1000000,0,1,1,0,0,0,1,1
172384,103522,1000000,0,1,0,0,0,0,1,1
172539,103677,1000000,0,0,0,0,0,0,1,1
172543,103681,1000000,0,1,0,0,0,0,1,1
172544,103682,1000000,0,0,0,0,0,0,1,1
178336,109474,1000000,0,1,0,0,0,0,1,1
178337,109475,1000000,0,0,0,0,0,0,1,1
178339,109477,1000000,0,1,0,0,0,0,1,1
178341,109479,1000000,0,0,0,0,0,0,1,1
178344,109482,1000000,0,1,0,0,0,0,1,1
178390,109528,1000000,0,1,1,0,0,0,1,1
178391,109529,1000000,0,1,0,0,0,0,1,1
178393,109531,1000000,0,1,1,0,0,0,1,1
178395,109533,1000000,0,1,0,0,0,0,1,1
178396,109534,1000000,0,1,1,0,0,0,1,1
178505,109643,1000000,0,1,1,1,0,0,1,1
178506,109644,1000000,0,1,1,0,0,0,1,1
178512,109650,1000000,0,1,1,1,0,0,1,1
178726,109864,1000000,0,1,1,1,1,0,1,1
179371,110509,1000000,0,1,1,1,1,1,1,1
179372,110510,1000000,0,1,1,1,1,0,1,1
179381,110519,1000000,0,1,1,1,1,1,1,1
179387,110525,1000000,0,1,1,1,1,0,1,1
179391,110529,1000000,0,1,1,1,1,1,1,1
185506,116644,1000000,0,1,1,1,1,1,0,1
185511,116649,1000000,0,1,1,1,1,1,0,0
185521,116659,1000000,0,1,1,1,1,1,0,1
185526,116664,1000000,0,1,1,1,1,1,1,0
185531,116669,1000000,0,1,1,1,1,1,1,1
185536,116674,1000000,0,1,1,1,1,1,0,0
185541,116679,1000000,0,1,1,1,1,1,0,1
185546,116684,1000000,0,1,1,1,1,1,1,0
185551,116689,1000000,0,1,1,1,1,1,1,1
185556,116694,1000000,0,1,1,1,1,1,0,0
185561,116699,1000000,0,1,1,1,1,1,0,1
185566,116704,1000000,0,1,1,1,1,1,0,0
185571,116709,1000000,0,1,1,1,1,1,0,1
185576,116714,1000000,0,1,1,1,1,1,1,0
185581,116719,1000000,0,1,1,1,1,1,1,1
185586,116724,1000000,0,1,1,1,1,1,0,0
185591,116729,1000000,0,1,1,1,1,1,0,1
185596,116734,1000000,0,1,1,1,1,1,0,0
185601,116739,1000000,0,1,1,1,1,1,0,1
185606,116744,1000000,0,1,1,1,1,1,0,0
185611,116749,1000000,0,1,1,1,1,1,0,1
185616,116754,1000000,0,1,1,1,1,1,0,0
185621,116759,1000000,0,1,1,1,1,1,0,1
185626,116764,1000000,0,1,1,1,1,1,0,0
185631,116769,1000000,0,1,1,1,1,1,0,1
185636,116774,1000000,0,1,1,1,1,1,0,0
185641,116779,1000000,0,1,1,1,1,1,0,1
185646,116784,1000000,0,1,1,1,1,1,0,0
185651,116789,1000000,0,1,1,1,1,1,0,1
185656,116794,1000000,0,1,1,1,1,1,0,0
185661,116799,1000000,0,1,1,1,1,1,0,1
185666,116804,1000000,0,1,1,1,1,1,0,0
185671,116809,1000000,0,1,1,1,1,1,0,1
185676,116814,1000000,0,1,1,1,1,1,0,0
185681,116819,1000000,0,1,1,1,1,1,0,1
185686,116824,1000000,0,1,1,1,1,1,0,0
185691,116829,1000000,0,1,1,1,1,1,0,1
185696,116834,1000000,0,1,1,1,1,1,0,0
185701,116839,1000000,0,1,1,1,1,1,0,1
185706,116844,1000000,0,1,1,1,1,1,1,1
185776,116914,1000000,0,1,1,1,1,1,0,1
185781,116919,1000000,0,1,1,1,1,1,0,0
185791,116929,1000000,0,1,1,1,1,1,0,1
185796,116934,1000000,0,1,1,1,1,1,1,0
185801,116939,1000000,0,1,1,1,1,1,1,1
185806,116944,1000000,0,1,1,1,1,1,0,0
185811,116949,1000000,0,1,1,1,1,1,0,1
185816,116954,1000000,0,1,1,1,1,1,1,0
185821,116959,1000000,0,1,1,1,1,1,1,1
185826,116964,1000000,0,1,1,1,1,1,0,0
185831,116969,1000000,0,1,1,1,1,1,0,1
185836,116974,1000000,0,1,1,1,1,1,0,0
185841,116979,1000000,0,1,1,1,1,1,0,1
185846,116984,1000000,0,1,1,1,1,1,1,0
185851,116989,1000000,0,1,1,1,1,1,1,1
185856,116994,1000000,0,1,1,1,1,1,0,0
185861,116999,1000000,0,1,1,1,1,1,0,1
185866,117004,1000000,0,1,1,1,1,1,0,0
185871,117009,1000000,0,1,1,1,1,1,0,1
185876,117014,1000000,0,1,1,1,1,1,0,0
185881,117019,1000000,0,1,1,1,1,1,0,1
185886,117024,1000000,0,1,1,1,1,1,0,0
185891,117029,1000000,0,1,1,1,1,1,0,1
185896,117034,1000000,0,1,1,1,1,1,0,0
185901,117039,1000000,0,1,1,1,1,1,0,1
185906,117044,1000000,0,1,1,1,1,1,0,0
185911,117049,1000000,0,1,1,1,1,1,0,1
185916,117054,1000000,0,1,1,1,1,1,0,0
185921,117059,1000000,0,1,1,1,1,1,0,1
185926,117064,1000000,0,1,1,1,1,1,0,0
185931,117069,1000000,0,1,1,1,1,1,0,1
185936,117074,1000000,0,1,1,1,1,1,0,0
185941,117079,1000000,0,1,1,1,1,1,0,1
185946,117084,1000000,0,1,1,1,1,1,1,0
185951,117089,1000000,0,1,1,1,1,1,1,1
185956,117094,1000000,0,1,1,1,1,1,0,0
185961,117099,1000000,0,1,1,1,1,1,0,1
185966,117104,1000000,0,1,1,1,1,1,0,0
185971,117109,1000000,0,1,1,1,1,1,0,1
185976,117114,1000000,0,1,1,1,1,1,1,1
191367,122505,1000000,0,1,1,1,1,0,1,1
191368,122506,1000000,0,1,1,1,1,1,1,1
191370,122508,1000000,0,1,1,1,1,0,1,1
191373,122511,1000000,0,1,1,1,1,1,1,1
191377,122515,1000000,0,1,1,1,1,0,1,1
192125,123263,1000000,0,1,1,1,0,0,1,1
192126,123264,1000000,0,1,1,1,1,0,1,1
192128,123266,1000000,0,1,1,1,0,0,1,1
192322,123460,1000000,0,1,1,0,0,0,1,1
192328,123466,1000000,0,1,1,1,0,0,1,1
192329,123467,1000000,0,1,1,0,0,0,1,1
192408,123546,1000000,0,1,0,0,0,0,1,1
192560,123698,1000000,0,0,0,0,0,0,1,1
192561,123699,1000000,0,1,0,0,0,0,1,1
192563,123701,1000000,0,0,0,0,0,0,1,1
196221,127359,1000000,0,0,0,0,0,0,0,1
196226,127364,1000000,0,0,0,0,0,0,0,0
196236,127374,1000000,0,0,0,0,0,0,0,1
196241,127379,1000000,0,0,0,0,0,0,1,0
196246,127384,1000000,0,0,0,0,0,0,1,1
196251,127389,1000000,0,0,0,0,0,0,0,0
196256,127394,1000000,0,0,0,0,0,0,0,1
196261,127399,1000000,0,0,0,0,0,0,1,0
196266,127404,1000000,0,0,0,0,0,0,1,1
196271,127409,1000000,0,0,0,0,0,0,0,0
196276,127414,1000000,0,0,0,0,0,0,0,1
196281,127419,1000000,0,0,0,0,0,0,0,0
196286,127424,1000000,0,0,0,0,0,0,0,1
196291,127429,1000000,0,0,0,0,0,0,1,0
196296,127434,1000000,0,0,0,0,0,0,1,1
196301,127439,1000000,0,0,0,0,0,0,0,0
196306,127444,1000000,0,0,0,0,0,0,0,1
196311,127449,1000000,0,0,0,0,0,0,0,0
196316,127454,1000000,0,0,0,0,0,0,0,1
196321,127459,1000000,0,0,0,0,0,0,0,0
196326,127464,1000000,0,0,0,0,0,0,0,1
196331,127469,1000000,0,0,0,0,0,0,0,0
196336,127474,1000000,0,0,0,0,0,0,0,1
196341,127479,1000000,0,0,0,0,0,0,0,0
196346,127484,1000000,0,0,0,0,0,0,0,1
196351,127489,1000000,0,0,0,0,0,0,0,0
196356,127494,1000000,0,0,0,0,0,0,0,1
196361,127499,1000000,0,0,0,0,0,0,0,0
196366,127504,1000000,0,0,0,0,0,0,0,1
196371,127509,1000000,0,0,0,0,0,0,0,0
196376,127514,1000000,0,0,0,0,0,0,0,1
196381,127519,1000000,0,0,0,0,0,0,0,0
196386,127524,1000000,0,0,0,0,0,0,0,1
196391,127529,1000000,0,0,0,0,0,0,0,0
196396,127534,1000000,0,0,0,0,0,0,0,1
196401,127539,1000000,0,0,0,0,0,0,0,0
196406,127544,1000000,0,0,0,0,0,0,0,1
196411,127549,1000000,0,0,0,0,0,0,0,0
196416,127554,1000000,0,0,0,0,0,0,0,1
196421,127559,1000000,0,0,0,0,0,0,1,1
196483,127621,1000000,0,0,0,0,0,0,0,1
196488,127626,1000000,0,0,0,0,0,0,0,0
196498,127636,1000000,0,0,0,0,0,0,0,1
196503,127641,1000000,0,0,0,0,0,0,1,0
196508,127646,1000000,0,0,0,0,0,0,1,1
196513,127651,1000000,0,0,0,0,0,0,0,0
196518,127656,1000000,0,0,0,0,0,0,0,1
196523,127661,1000000,0,0,0,0,0,0,1,0
196528,127666,1000000,0,0,0,0,0,0,1,1
196533,127671,1000000,0,0,0,0,0,0,0,0
196538,127676,1000000,0,0,0,0,0,0,0,1
196543,127681,1000000,0,0,0,0,0,0,0,0
196548,127686,1000000,0,0,0,0,0,0,0,1
196553,127691,1000000,0,0,0,0,0,0,1,0
196558,127696,1000000,0,0,0,0,0,0,1,1
196563,127701,1000000,0,0,0,0,0,0,0,0
196568,127706,1000000,0,0,0,0,0,0,0,1
196573,127711,1000000,0,0,0,0,0,0,0,0
196578,127716,1000000,0,0,0,0,0,0,0,1
196583,127721,1000000,0,0,0,0,0,0,0,0
196588,127726,1000000,0,0,0,0,0,0,0,1
196593,127731,1000000,0,0,0,0,0,0,0,0
196598,127736,1000000,0,0,0,0,0,0,0,1
196603,127741,1000000,0,0,0,0,0,0,0,0
196608,127746,1000000,0,0,0,0,0,0,0,1
196613,127751,1000000,0,0,0,0,0,0,0,0
196618,127756,1000000,0,0,0,0,0,0,0,1
196623,127761,1000000,0,0,0,0,0,0,0,0
196628,127766,1000000,0,0,0,0,0,0,0,1
196633,127771,1000000,0,0,0,0,0,0,0,0
196638,127776,1000000,0,0,0,0,0,0,0,1
196643,127781,1000000,0,0,0,0,0,0,1,0
196648,127786,1000000,0,0,0,0,0,0,1,1
196653,127791,1000000,0,0,0,0,0,0,1,0
196658,127796,1000000,0,0,0,0,0,0,1,1
196663,127801,1000000,0,0,0,0,0,0,0,0
196668,127806,1000000,0,0,0,0,0,0,0,1
196673,127811,1000000,0,0,0,0,0,0,0,0
196678,127816,1000000,0,0,0,0,0,0,0,1
196683,127821,1000000,0,0,0,0,0,0,1,1
197889,129027,1000000,0,0,0,0,0,1,1,1
197899,129037,1000000,0,0,0,0,0,0,1,1
197900,129038,1000000,0,0,0,0,0,1,1,1
197903,129041,1000000,0,0,0,0,0,0,1,1
197904,129042,1000000,0,0,0,0,0,1,1,1
198245,129383,1000000,0,0,0,0,1,1,1,1
198246,129384,1000000,0,0,0,0,0,1,1,1
198248,129386,1000000,0,0,0,0,1,1,1,1
198251,129389,1000000,0,0,0,0,0,1,1,1
198252,129390,1000000,0,0,0,0,1,1,1,1
198263,129401,1000000,0,1,0,0,1,1,1,1
198266,129404,1000000,0,0,0,0,1,1,1,1
198267,129405,1000000,0,1,0,0,1,1,1,1
198274,129412,1000000,0,1,1,0,1,1,1,1
198275,129413,1000000,0,1,0,0,1,1,1,1
198283,129421,1000000,0,1,1,0,1,1,1,1
198286,129424,1000000,0,1,0,0,1,1,1,1
198287,129425,1000000,0,1,1,0,1,1,1,1
198288,129426,1000000,0,1,0,0,1,1,1,1
198289,129427,1000000,0,1,1,0,1,1,1,1
198311,129449,1000000,0,1,1,1,1,1,1,1
198317,129455,1000000,0,1,1,0,1,1,1,1
198318,129456,1000000,0,1,1,1,1,1,1,1
198322,129460,1000000,0,1,1,0,1,1,1,1
198323,129461,1000000,0,1,1,1,1,1,1,1
212561,143699,1000000,0,1,1,0,1,1,1,1
212562,143700,1000000,0,1,0,0,1,1,1,1
212568,143706,1000000,0,1,1,0,1,1,1,1
212569,143707,1000000,0,1,1,1,1,1,1,1
212570,143708,1000000,0,1,0,0,1,1,1,1
212629,143767,1000000,0,1,0,0,0,1,1,1
212692,143830,1000000,0,0,0,0,0,1,1,1
212811,143949,1000000,0,0,0,0,0,0,1,1
212812,143950,1000000,0,0,0,0,0,1,1,1
212813,143951,1000000,0,0,0,0,0,0,1,1
212819,143957,1000000,0,0,0,0,0,1,1,1
212821,143959,1000000,0,0,0,0,0,0,1,1
218107,149245,1000000,0,0,0,0,0,1,1,1
218111,149249,1000000,0,0,0,0,0,0,1,1
218112,149250,1000000,0,0,0,0,0,1,1,1
218113,149251,1000000,0,0,0,0,0,0,1,1
218115,149253,1000000,0,0,0,0,0,1,1,1
218390,149528,1000000,0,1,0,0,1,1,1,1
218391,149529,1000000,0,0,0,0,0,1,1,1
218394,149532,1000000,0,1,0,0,1,1,1,1
218395,149533,1000000,0,0,0,0,0,1,1,1
218396,149534,1000000,0,1,1,0,1,1,1,1
218397,149535,1000000,0,0,0,0,0,1,1,1
218398,149536,1000000,0,1,0,0,1,1,1,1
218415,149553,1000000,0,1,1,0,1,1,1,1
218416,149554,1000000,0,1,0,0,1,1,1,1
218417,149555,1000000,0,1,1,0,1,1,1,1
218446,149584,1000000,0,1,1,1,1,1,1,1
218451,149589,1000000,0,1,1,0,1,1,1,1
218452,149590,1000000,0,1,1,1,1,1,1,1
232499,163637,1000000,0,1,0,0,1,1,1,1
232502,163640,1000000,0,1,1,0,1,1,1,1
232503,163641,1000000,0,1,0,0,1,1,1,1
232507,163645,1000000,0,1,1,0,1,1,1,1
232509,163647,1000000,0,1,0,0,1,1,1,1
232562,163700,1000000,0,1,0,0,0,1,1,1
232633,163771,1000000,0,0,0,0,0,1,1,1
232702,163840,1000000,0,0,0,0,0,0,1,1
232703,163841,1000000,0,0,0,0,0,1,1,1
232707,163845,1000000,0,0,0,0,0,0,1,1
232708,163846,1000000,0,0,0,0,0,1,1,1
232717,163855,1000000,0,0,0,0,0,0,1,1
232724,163862,1000000,0,0,0,0,0,1,1,1
232727,163865,1000000,0,0,0,0,0,0,1,1
238229,169367,1000000,0,0,0,0,0,1,1,1
238230,169368,1000000,0,0,0,0,0,0,1,1
238231,169369,1000000,0,0,0,0,0,1,1,1
238234,169372,1000000,0,0,0,0,0,0,1,1
238238,169376,1000000,0,0,0,0,0,1,1,1
238435,169573,1000000,0,1,0,0,0,1,1,1
238437,169575,1000000,0,0,0,0,0,1,1,1
238439,169577,1000000,0,1,0,0,0,1,1,1
238442,169580,1000000,0,0,0,0,0,1,1,1
238444,169582,1000000,0,1,0,0,0,1,1,1
238488,169626,1000000,0,1,1,0,0,1,1,1
238489,169627,1000000,0,1,0,0,0,1,1,1
238490,169628,1000000,0,1,1,0,0,1,1,1
238500,169638,1000000,0,1,1,0,1,1,1,1
238501,169639,1000000,0,1,1,0,0,1,1,1
238502,169640,1000000,0,1,1,0,1,1,1,1
238503,169641,1000000,0,1,1,0,0,1,1,1
238504,169642,1000000,0,1,1,0,1,1,1,1
238540,169678,1000000,0,1,1,1,1,1,1,1
